grid_xy,,,,,,,,,,,,,,,,,,
id,Shape_Leng,Shape_Area,num_occurrences,PA_count,RoadLength,RoadDensity,GDP,TravelTime,Elevation,n_total,n_in_pa,pa_ratio,topographic_roughness,mean_pop,log_TravelTime,log_mean_pop,region,sampling_effort
1321,110.2077619,82.15854469,0,0,158.7263522,0.253962164,0.002943588,732.5722965,2063.449124,0,0,0,153.3299408,20.56750679,6.597926156,3.071187867,1,0
1322,110.2077619,82.15854469,1,0,202.8414899,0.324546384,0.001038861,531.4858896,1743.329764,1,0,0,138.4608612,36.3681221,6.277556399,3.620817991,1,1
1323,110.2077619,82.15854469,0,0,44.11513768,0.07058422,0.000873181,936.9792683,2510.743136,0,0,0,129.3267212,1.87295711,6.843727847,1.055341851,1,0
1324,110.2077619,82.15854469,1,0,127.2626855,0.203620297,0.008140987,372.1897185,957.9637374,1,0,0,103.9499512,88.52428436,5.922086919,4.494509922,1,1
1325,110.2077619,82.15854469,2,0,172.4463465,0.275914154,0.027626371,236.4227941,772.8720744,2,0,0,102.8002472,90.17634583,5.469842493,4.512795497,1,1
1326,110.2077619,82.15854469,1,0,169.0065367,0.270410459,0.00109675,241.9778598,993.0200868,1,0,0,115.964592,37.13722992,5.492970327,3.641190968,1,1
1327,110.2077619,82.15854469,0,0,261.0928086,0.417748494,0.001787898,438.4220859,1244.903458,0,0,0,121.4797745,83.83969116,6.085460422,4.440763489,1,0
1329,110.2077619,82.15854469,35,0,42.93899396,0.06870239,0.032593169,313.7404674,1410.064962,35,0,0,125.2334518,187.176239,5.751748386,5.237378965,1,1
1330,110.2077619,82.15854469,0,0,136.0050183,0.217608029,0.000702307,882.0221675,2074.900033,0,0,0,140.2071075,5.898861885,6.783350305,1.931356454,1,0
1331,110.2077619,82.15854469,21,0,139.3579729,0.222972757,0.002434655,801.6353523,2402.889159,21,0,0,161.6946869,15.27960491,6.687900504,2.789913092,1,1
1332,110.2077619,82.15854469,8,0,257.165892,0.411465427,0.002419195,870.1695545,2213.273554,8,0,0,162.0281677,25.73757172,6.769836624,3.286069757,1,1
1333,110.2077619,82.15854469,0,0,147.7768951,0.236443032,0.001070873,1259.032138,3202.605651,0,0,0,154.8547821,27.21778107,7.138892506,3.339952314,1,0
1375,110.2077619,82.15854469,21,2,147.5494799,0.236079168,0.009974056,155.390303,521.3340206,21,14,0.666666667,61.42677689,54.62445068,5.052354825,4.018622865,2,1
1376,110.2077619,82.15854469,44,2,280.9143231,0.449462917,0.21898807,118.1366385,1026.815003,44,0,0,84.39922333,270.8814697,4.780271057,5.605366198,2,1
1377,110.2077619,82.15854469,35,0,272.1159682,0.435385549,0.033343216,228.0400485,1483.704425,35,0,0,114.4896622,81.17050934,5.433896873,4.408796471,2,1
1378,110.2077619,82.15854469,9,0,258.429454,0.413487126,0.069423636,187.575392,1202.82713,9,0,0,101.3740463,127.062294,5.239497885,4.852516817,2,1
1379,110.2077619,82.15854469,2,0,278.4539022,0.445526243,0.048932957,208.9975758,1632.67437,2,0,0,130.1240082,182.4077301,5.347095987,5.211711708,2,1
1380,110.2077619,82.15854469,0,0,181.4805343,0.290368855,0.028549192,367.1712907,2421.170776,0,0,0,149.8548584,79.30953979,5.908548294,4.385888416,2,0
1381,110.2077619,82.15854469,13,1,161.6906277,0.258705004,0.018779131,515.5845411,3207.618969,13,10,0.769230769,141.2064362,40.95551682,6.247238956,3.736609934,2,1
1382,110.2077619,82.15854469,1,1,61.09691732,0.097755068,0.005896411,852.3985507,4621.373873,1,0,0,138.2927246,12.33853722,6.749226673,2.590657381,2,1
1383,110.2077619,82.15854469,6,1,25.62869932,0.041005919,0.001088584,908.2306763,4834.480172,6,0,0,169.6177979,3.634544849,6.812598831,1.533537996,2,1
1384,110.2077619,82.15854469,81,1,138.4650761,0.221544122,0.002964796,415.8710843,4020.230822,81,81,1,152.2068634,43.10357666,6.032777024,3.786540883,2,1
1385,110.2077619,82.15854469,30,1,82.42410864,0.131878574,0.001197456,509.6742788,5149.685292,30,30,1,139.1426086,7.191209316,6.235731968,2.103061545,2,1
1386,110.2077619,82.15854469,15,1,140.0048972,0.224007836,0.002772181,462.7699758,4700.400307,15,15,1,136.2157745,9.23386097,6.139388687,2.325701925,2,1
1387,110.2077619,82.15854469,6,2,36.47261445,0.058356183,0.000658224,817.2247596,5267.600799,6,6,1,135.6352386,8.765538216,6.707137066,2.27885968,2,1
1388,110.2077619,82.15854469,2,1,127.2661845,0.203625895,0.002126597,666.3808383,4867.90696,2,2,1,128.1763763,10.82462025,6.503360855,2.470183819,2,1
1389,110.2077619,82.15854469,0,1,9.258561598,0.014813699,0.000253834,837.7927273,4826.737173,0,0,0,125.3390656,8.974205017,6.731963629,2.300002262,2,0
1390,110.2077619,82.15854469,2,1,95.38268173,0.152612291,0.000329676,484.7294686,4822.777175,2,0,0,104.621315,1.267753005,6.18565182,0.818789476,2,1
1391,110.2077619,82.15854469,1,0,36.81088593,0.058897417,0.000454948,527.8933649,5053.705693,1,0,0,74.46369171,5.600889206,6.270786833,1.887204368,2,1
1392,110.2077619,82.15854469,1,0,130.5935747,0.208949719,0.00128761,356.5169082,4736.929875,1,0,0,16.17424965,96.42519379,5.879182657,4.57908484,2,1
1393,110.2077619,82.15854469,0,0,78.99353648,0.126389658,0.001078472,379.1123321,4853.109625,0,0,0,32.60905075,30.69973373,5.94046682,3.456308281,2,0
1394,110.2077619,82.15854469,0,0,96.87498757,0.15499998,0.001112632,327.6332139,4859.50101,0,0,0,68.16439056,209.1425018,5.794942277,5.347785881,2,0
1395,110.2077619,82.15854469,0,0,118.2004768,0.189120763,0.001729647,327.1194743,4783.116197,0,0,0,45.2024765,151.5800781,5.793377793,5.027689561,2,0
1396,110.2077619,82.15854469,0,0,112.2026364,0.179524218,0.002793387,281.8641975,4677.246597,0,0,0,53.40729523,179.2969513,5.644966915,5.194605221,2,0
1397,110.2077619,82.15854469,0,0,110.0706606,0.176113057,0.001694071,267.562724,4775.350813,0,0,0,56.62290955,201.4603729,5.593084496,5.310544178,2,0
1398,110.2077619,82.15854469,7,0,217.1094576,0.347375132,0.001025763,231.5507766,4860.395634,7,0,0,53.07391357,1484.727905,5.449108595,7.303660103,2,1
1399,110.2077619,82.15854469,0,0,15.70442157,0.025127075,0.001057402,471.6571087,5352.514777,0,0,0,73.20267487,121.903038,6.158370197,4.811395736,2,0
1400,110.2077619,82.15854469,0,0,61.37646667,0.098202347,0.002757839,352.3209877,4941.10534,0,0,0,60.52421951,408.3334656,5.867376957,6.014530143,2,0
1401,110.2077619,82.15854469,0,0,24.93731961,0.039899711,0.000945591,425.6248507,5146.083414,0,0,0,72.77016449,0,6.055905057,0,1,0
1402,110.2077619,82.15854469,0,0,0,0,0.000312799,594.9796894,5383.189694,0,0,0,89.11367035,0,6.390206588,0,1,0
1403,110.2077619,82.15854469,0,0,41.94592357,0.067113478,0.000594225,365.8464329,5188.498893,0,0,0,70.04307556,0,5.904943321,0,1,0
1404,110.2077619,82.15854469,0,0,62.85334983,0.10056536,0.001436344,240.6360339,4966.132505,0,0,0,66.68592834,142.4047699,5.487432602,4.96567119,1,0
1405,110.2077619,82.15854469,0,0,108.3442346,0.173350775,0.003617443,243.0356718,4791.296034,0,0,0,60.07526398,33.85987091,5.497314411,3.551336337,1,0
1406,110.2077619,82.15854469,0,0,69.94103284,0.111905653,0.002981431,264.8389831,4765.724408,0,0,0,62.26802444,55.79783249,5.582890799,4.039498165,1,0
1407,110.2077619,82.15854469,0,0,74.63441493,0.119415064,0.001630061,219.3055556,4779.204019,0,0,0,86.41738892,41.7274971,5.395015472,3.754842673,1,0
1408,110.2077619,82.15854469,0,0,31.58196575,0.050531145,0.001508145,275.3177458,4891.546716,0,0,0,80.90802002,20.50078201,5.621551456,3.068089307,1,0
1409,110.2077619,82.15854469,0,0,5.048549878,0.00807768,0.000937436,414.535585,5108.673952,0,0,0,66.37578583,76.58711243,6.029568255,4.351401336,1,0
1410,110.2077619,82.15854469,0,0,102.2208256,0.163553321,0.000917545,332.6425121,5069.992561,0,0,0,48.70993042,192.5858154,5.810070097,5.265720905,1,0
1411,110.2077619,82.15854469,2,0,95.82820754,0.153325132,0.004067486,340.9422383,4881.716217,2,0,0,48.0098877,112.7420197,5.834641829,4.733932898,1,1
1412,110.2077619,82.15854469,0,0,0,0,0.001325267,699.6751208,4890.377863,0,0,0,48.94734573,80.28870392,6.552044328,4.398007064,1,0
1413,110.2077619,82.15854469,0,0,29.62188408,0.047395015,0.001236765,494.0012077,5030.204928,0,0,0,39.82084274,37.11395645,6.204560202,3.640580526,1,0
1414,110.2077619,82.15854469,3,0,12.6911771,0.020305883,0.001330622,512.8765133,5060.449737,3,0,0,35.88910675,0.774723768,6.24198299,0.573644787,1,1
1415,110.2077619,82.15854469,0,0,120.2657648,0.192425224,0.002244068,275.8950543,4777.806764,0,0,0,19.61160851,11.77855778,5.623638569,2.547768593,1,0
1416,110.2077619,82.15854469,0,0,26.23129742,0.041970076,0.000917652,352.6836364,4914.767948,0,0,0,53.65591812,18.30039024,5.868402831,2.960125316,1,0
1417,110.2077619,82.15854469,0,0,100.7866553,0.161258649,0.002149955,249.7593712,4853.214003,0,0,0,57.52764511,10.98827076,5.524493799,2.483928735,1,0
1418,110.2077619,82.15854469,3,0,72.45439474,0.115927032,0.002103437,314.1368039,4822.553097,3,0,0,63.8643837,9.440237999,5.753006843,2.345667379,1,1
1419,110.2077619,82.15854469,6,0,105.5425799,0.168868128,0.001072244,429.4114078,4729.048392,6,0,0,99.92507172,6.64991951,6.064741514,2.034695126,1,1
1420,110.2077619,82.15854469,0,0,54.18484507,0.086695752,0.001252912,506.7908102,4503.931211,0,0,0,119.6585388,5.412312031,6.230069572,1.858219897,1,0
1421,110.2077619,82.15854469,2,0,44.29730955,0.070875695,0.000791365,892.4817073,4352.187094,2,0,0,118.7511597,4.11570406,6.795125861,1.632315036,1,1
1422,110.2077619,82.15854469,1,0,9.943967362,0.015910348,0.000989154,1212.469734,3989.724041,1,0,0,138.1858215,12.96590996,7.101239083,2.636619357,1,1
1423,110.2077619,82.15854469,0,0,167.5867424,0.268138788,0.001318529,1230.054945,3649.389825,0,0,0,140.0934753,1.041637421,7.11562676,0.713752143,1,0
1424,110.2077619,82.15854469,0,0,169.440659,0.271105054,0.002799455,906.9781288,3290.201361,0,0,0,128.240448,2.261559725,6.811220291,1.182205524,1,0
1425,110.2077619,82.15854469,0,0,191.3016466,0.306082635,0.001900026,586.0048721,2611.431796,0,0,0,103.7649002,50.55501556,6.37503312,3.942649501,1,0
1426,110.2077619,82.15854469,0,0,214.2821032,0.342851365,0.001240575,497.5274725,2358.768249,0,0,0,129.0660248,23.9343071,6.211658698,3.21624465,1,0
1427,110.2077619,82.15854469,2,0,109.8174369,0.175707899,0.003486366,417.6195122,1446.476373,2,0,0,135.4069977,38.51111984,6.036962422,3.676582147,1,1
1428,110.2077619,82.15854469,0,0,141.0734515,0.225717522,0.000787969,536.4687882,1526.617567,0,0,0,136.6186981,16.57987213,6.28687069,2.866754619,1,0
1429,110.2077619,82.15854469,3,0,191.2503138,0.306000502,0.001226723,267.2750611,1106.08055,3,0,0,100.971405,50.01528931,5.592012802,3.932125378,1,1
1430,110.2077619,82.15854469,0,0,69.77366726,0.111637868,0.000315678,570.7933579,2103.929179,0,0,0,140.4868164,13.24472141,6.348777664,2.656386411,1,0
1431,110.2077619,82.15854469,0,0,135.0843677,0.216134988,0.000370972,582.3865031,1639.799694,0,0,0,147.1460266,7.638007641,6.368849922,2.156171959,1,0
1432,110.2077619,82.15854469,3,0,117.674947,0.188279915,0.000396463,441.6490798,1738.76874,3,0,0,150.2970886,14.00800705,6.092777311,2.708583862,1,1
1433,110.2077619,82.15854469,0,0,0,0,0.00035319,1209.592866,2968.047618,0,0,0,154.4680328,0.748374224,7.09886549,0.558686341,1,0
1434,110.2077619,82.15854469,0,0,0,0,0.00044691,1522.907407,3607.743055,0,0,0,153.6750488,0.529800653,7.329032978,0.425137435,1,0
1435,110.2077619,82.15854469,18,0,79.20149225,0.126722388,0.003058226,1368.310429,3061.772426,18,0,0,159.8986816,8.794570923,7.222062556,2.281828245,1,1
1436,110.2077619,82.15854469,2,0,111.9107558,0.179057209,0.000744934,1141.434032,3388.991554,2,0,0,148.1483612,44.41490555,7.040916381,3.815840367,1,1
1476,110.2077619,82.15854469,14,0,124.8330752,0.19973292,0.01982881,227.236938,603.7899083,14,0,0,56.73988342,157.7366638,5.430384291,5.067246627,2,1
1477,110.2077619,82.15854469,0,0,151.7000252,0.24272004,0.004822865,276.9466667,667.2272415,0,0,0,82.02626801,44.40056992,5.627429249,3.815524658,2,0
1478,110.2077619,82.15854469,1,0,216.9280915,0.347084946,0.034255681,195.5555556,742.3555597,1,0,0,82.092453,109.6614304,5.280945117,4.706475363,2,1
1479,110.2077619,82.15854469,17,0,305.4778922,0.488764628,0.091700497,157.0145631,1107.700829,17,0,0,95.68157959,178.1475983,5.0626872,5.188210037,2,1
1480,110.2077619,82.15854469,23,0,184.4260942,0.295081751,0.03326837,335.3995187,1939.87313,23,0,0,123.3464203,105.4106369,5.818299497,4.667305543,2,1
1481,110.2077619,82.15854469,3,0,132.4351108,0.211896177,0.015221925,526.3276904,2282.280245,3,0,0,127.6298065,84.54619598,6.267822159,4.449056534,2,1
1482,110.2077619,82.15854469,21,0,131.5619669,0.210499147,0.024725545,520.4190821,2323.244157,21,0,0,157.0432892,116.1540604,6.256554099,4.763489824,2,1
1483,110.2077619,82.15854469,1,0,109.0243074,0.174438892,0.008875166,631.9457831,3353.923814,1,0,0,176.3617706,37.8169899,6.450384768,3.658858035,2,1
1484,110.2077619,82.15854469,22,3,248.4221482,0.397475437,0.002426636,685.1036145,3692.346558,22,5,0.227272727,138.173172,79.02427673,6.531028658,4.382330048,2,1
1485,110.2077619,82.15854469,0,2,104.3740009,0.166998401,0.001403291,776.6425993,4578.988752,0,0,0,149.6638184,16.34106636,6.656267035,2.853077467,2,0
1486,110.2077619,82.15854469,1,2,121.7608033,0.194817285,0.001324351,767.1652593,5002.006445,1,0,0,124.3641663,19.2173996,6.644004891,3.0065436,2,1
1487,110.2077619,82.15854469,6,1,56.2469591,0.089995135,0.001451999,432.6313253,5005.930656,6,6,1,126.2231674,6.056354046,6.072194692,1.953928494,2,1
1488,110.2077619,82.15854469,26,1,195.335625,0.312537,0.002726439,291.3373206,4201.655859,26,26,1,104.4790802,12.88450718,5.677908343,2.630773627,2,1
1489,110.2077619,82.15854469,2,1,116.268191,0.186029106,9.72195916966232E-05,741.9144578,5512.055794,2,2,1,98.45014191,0.594585955,6.610580907,0.466614113,2,1
1490,110.2077619,82.15854469,0,1,0,0,8.51406604402088E-05,972.9795181,5581.509437,0,0,0,83.97927856,0.593425333,6.881390275,0.465885997,2,0
1491,110.2077619,82.15854469,0,0,29.33703458,0.046939255,0.000181039,774.4649758,5194.948942,0,0,0,63.92167282,8.294258118,6.653462818,2.229396803,2,0
1492,110.2077619,82.15854469,0,0,43.19941619,0.069119066,0.000245453,596.6294537,5398.99166,0,0,0,69.37457275,13.42983818,6.392970919,2.669298159,2,0
1493,110.2077619,82.15854469,138,0,68.35637736,0.109370204,0.000481882,512.1351675,5038.874216,138,0,0,72.38655853,591.2764282,6.240539295,6.383973465,2,1
1494,110.2077619,82.15854469,2,0,167.9146115,0.268663378,0.00081812,413.1014493,4917.706088,2,0,0,51.71012497,0,6.02611099,0,2,1
1495,110.2077619,82.15854469,0,0,58.43996461,0.093503943,0.000541699,466.7578692,5001.590476,0,0,0,41.86893463,0,6.147950789,0,2,0
1496,110.2077619,82.15854469,0,0,0,0,0.00028525,699.7849462,5261.572479,0,0,0,75.45346069,44.00040054,6.552201059,3.806671391,2,0
1497,110.2077619,82.15854469,0,0,6.562253836,0.010499606,0.000342388,430.8004779,5015.684595,0,0,0,67.50763702,0,6.067963625,0,2,0
1498,110.2077619,82.15854469,0,0,83.71125066,0.133938001,0.00134125,372.2294887,4998.5337,0,0,0,50.13131714,160.5019989,5.922193482,5.08451752,2,0
1499,110.2077619,82.15854469,0,0,10.29263067,0.016468209,0.000953412,503.852381,5185.820237,0,0,0,52.48674774,0,6.224266072,0,2,0
1500,110.2077619,82.15854469,0,0,71.75926927,0.114814831,0.000599,407.4366359,5167.013707,0,0,0,64.67578125,69.27828217,6.012336788,4.25246282,2,0
1501,110.2077619,82.15854469,0,0,23.94499135,0.038311986,0.00045228,437.7776498,5320.195993,0,0,0,74.61566925,7.832807064,6.083992792,2.178472865,2,0
1502,110.2077619,82.15854469,2,0,50.9474125,0.08151586,0.001013133,223.8349169,5118.382001,2,0,0,66.33163452,3.56146431,5.41536643,1.517643693,2,1
1503,110.2077619,82.15854469,0,0,105.4991516,0.168798643,0.003511762,215.9178744,4651.278771,0,0,0,57.5510025,192.6531372,5.379518823,5.266068606,2,0
1504,110.2077619,82.15854469,3,0,78.09009568,0.124944153,0.00225656,190.965812,4639.745881,3,0,0,58.61677933,693.0014038,5.257317293,6.542473983,1,1
1505,110.2077619,82.15854469,0,0,8.491060122,0.013585696,0.000850701,349.6200717,4829.741356,0,0,0,77.65393066,183.1248322,5.85970322,5.215613963,1,0
1506,110.2077619,82.15854469,0,0,68.38817869,0.109421086,0.00282059,239.1293001,4515.732417,0,0,0,69.49025726,141.814209,5.481177529,4.961544548,1,0
1507,110.2077619,82.15854469,0,0,158.7124115,0.253939858,0.005231416,133.1790865,4543.582444,0,0,0,66.80044556,110.5387268,4.899175374,4.714371856,1,0
1508,110.2077619,82.15854469,0,0,123.477522,0.197564035,0.004196712,159.9855247,4608.76497,0,0,0,78.05788422,31.5183754,5.081314452,3.481805326,1,0
1509,110.2077619,82.15854469,0,0,175.4167232,0.280666757,0.005061624,165.7572464,4480.827186,0,0,0,69.74702454,38.32878113,5.11653914,3.671956595,1,0
1510,110.2077619,82.15854469,3,0,197.4108555,0.315857369,0.205768444,148.0892857,4305.90685,3,0,0,53.9479866,335.4194641,5.004545359,5.818358786,1,1
1511,110.2077619,82.15854469,0,0,62.53419189,0.100054707,0.030854549,233.9542169,4708.465769,0,0,0,81.28411865,21.0551796,5.459390673,3.093547477,1,0
1512,110.2077619,82.15854469,0,0,40.91189602,0.065459034,0.002317476,312.8793727,5108.622478,0,0,0,78.37913513,11.00337124,5.749008749,2.485187547,1,0
1513,110.2077619,82.15854469,10,0,86.57307108,0.138516914,0.002967119,240.7075812,5114.427999,10,0,0,77.09575653,490.6992493,5.487728653,6.197867248,1,1
1514,110.2077619,82.15854469,13,0,1.77200195,0.002835203,0.001034042,259.1356543,4527.253058,13,0,0,33.7147789,59.53099823,5.561203242,4.103155601,1,1
1515,110.2077619,82.15854469,2,0,81.02366971,0.129637872,0.001142523,269.3244873,4537.56866,2,0,0,28.97361374,6.788002968,5.599623042,2.052584469,1,1
1516,110.2077619,82.15854469,1,0,102.4310243,0.163889639,0.001392762,263.0697954,4649.866194,1,0,0,43.01696777,91.31529236,5.576213445,4.525209809,1,1
1517,110.2077619,82.15854469,0,0,69.8811814,0.11180989,0.001799849,368.384058,4763.074154,0,0,0,50.66575623,29.46596718,5.91183691,3.41661023,1,0
1518,110.2077619,82.15854469,0,0,158.5927718,0.253748435,0.002780563,249.5361446,4693.12997,0,0,0,69.56016541,42.04734039,5.5236032,3.762300449,1,0
1519,110.2077619,82.15854469,0,0,59.85726302,0.095771621,0.001751577,312.8455971,4832.430341,0,0,0,86.63192749,10.86115742,5.748901136,2.473268979,1,0
1520,110.2077619,82.15854469,4,0,201.8424221,0.322947875,0.003531239,209.9624697,4796.831705,4,0,0,59.0311203,44.49528503,5.351680249,3.817608695,1,1
1521,110.2077619,82.15854469,0,0,134.6391284,0.215422605,0.003118203,327.0833333,4909.324279,0,0,0,73.92613983,1.51651299,5.793267641,0.922874209,1,0
1522,110.2077619,82.15854469,0,0,107.3053126,0.1716885,0.00203137,373.1521739,4823.21957,0,0,0,90.86221313,4.242677689,5.924662597,1.656832377,1,0
1523,110.2077619,82.15854469,0,0,33.26936679,0.053230987,0.000926233,476.1180049,4714.316878,0,0,0,110.250946,11.60442352,6.16776385,2.534047826,1,0
1524,110.2077619,82.15854469,0,0,48.08665768,0.076938652,0.001130966,654.4258142,4713.70696,0,0,0,117.8856354,3.638944864,6.485285122,1.53448694,1,0
1525,110.2077619,82.15854469,2,0,36.55429915,0.058486879,0.000933259,589.8762136,4605.754301,2,0,0,112.0443192,1.924065948,6.381606543,1.072975096,1,1
1526,110.2077619,82.15854469,0,0,48.63654614,0.077818474,0.000885738,872.5951515,4510.7684,0,0,0,113.0798035,8.039258003,6.772617055,2.201577092,1,0
1527,110.2077619,82.15854469,0,0,51.07482829,0.081719725,0.001587235,816.8211679,3996.450132,0,0,0,120.5709686,3.581860542,6.706643692,1.522105148,1,0
1528,110.2077619,82.15854469,0,0,197.312403,0.315699845,0.000932248,805.054678,3154.096791,0,0,0,129.6432648,18.52523994,6.692151579,2.971707985,1,0
1529,110.2077619,82.15854469,0,0,149.2700274,0.238832044,0.001128076,826.5700365,2972.648277,0,0,0,129.2436829,17.26483536,6.71849374,2.904977646,1,0
1530,110.2077619,82.15854469,0,0,213.9233513,0.342277362,0.002052144,803.8526188,1704.042332,0,0,0,139.9280396,7.375128746,6.690659178,2.12526645,1,0
1531,110.2077619,82.15854469,3,0,115.8660914,0.185385746,0.001023884,396.045122,1193.106812,3,0,0,135.1071777,85.81932068,5.984049932,4.463829185,1,1
1532,110.2077619,82.15854469,0,0,65.45078271,0.104721252,0.000632306,834.6007326,2298.053456,0,0,0,144.7508392,41.36275482,6.728150906,3.746269552,1,0
1533,110.2077619,82.15854469,0,0,24.61000705,0.039376011,0.000316905,786.9498164,2863.026585,0,0,0,131.7875824,2.126367092,6.669434403,1.139871657,1,0
1534,110.2077619,82.15854469,0,0,51.39309437,0.082228951,0.00051768,823.5513447,2406.505971,0,0,0,132.1425476,0.55733645,6.714839414,0.442976958,1,0
1535,110.2077619,82.15854469,0,0,163.2935836,0.261269734,0.000703778,400.932598,2047.03364,0,0,0,149.7999725,12.97931194,5.996284408,2.637578518,1,0
1536,110.2077619,82.15854469,0,0,52.59247904,0.084147966,0.000853074,722.2727273,2945.904866,0,0,0,148.3989105,7.897620678,6.583786367,2.185783901,1,0
1537,110.2077619,82.15854469,0,0,0,0,0.000254803,1664.518382,3963.846176,0,0,0,140.4516449,0.505205452,7.417891695,0.408929402,1,0
1538,110.2077619,82.15854469,0,0,14.3847573,0.023015612,0.000706486,1562.780788,3939.410259,0,0,0,144.1205292,0.591156721,7.35486175,0.464461249,1,0
1578,110.2077619,82.15854469,10,0,272.0505579,0.435280893,0.02673516,123.8651276,1103.112681,10,0,0,88.78023529,62.3914299,4.827234175,4.149328677,2,1
1579,110.2077619,82.15854469,3,0,220.4883664,0.352781386,0.008101811,335.9891697,1489.163134,3,0,0,104.2769241,39.62318802,5.820050792,3.704339037,2,1
1580,110.2077619,82.15854469,1,0,261.4459582,0.418313533,0.0216894,442.1347087,1087.666208,1,0,0,121.9919052,50.61963272,6.093873807,3.943902079,2,1
1581,110.2077619,82.15854469,6,0,365.4873422,0.584779748,0.085884759,257.8007246,1345.065934,6,0,0,103.8556061,152.2614136,5.556058363,5.032145049,2,1
1582,110.2077619,82.15854469,16,0,243.4473749,0.3895158,0.037306997,324.5066185,1897.029247,16,0,0,134.107193,143.1879425,5.785382795,4.971117605,2,1
1583,110.2077619,82.15854469,1,0,167.9745276,0.268759244,0.017090744,512.4149578,2957.070504,1,0,0,124.2366638,70.40576172,6.241084403,4.268378562,2,1
1584,110.2077619,82.15854469,2,0,152.3085489,0.243693678,0.015603056,757.7850242,3506.973794,2,0,0,123.5128174,40.36388397,6.631718502,3.722408132,2,1
1585,110.2077619,82.15854469,5,1,168.7105797,0.269936928,0.011244278,594.4326923,3615.094366,5,0,0,119.5181122,29.93751717,6.389288355,3.431969595,2,1
1586,110.2077619,82.15854469,6,2,153.1749372,0.245079899,0.002817154,573.8930288,3751.231013,6,4,0.666666667,147.2401733,54.44758987,6.354183987,4.015438248,2,1
1587,110.2077619,82.15854469,7,3,185.0994329,0.296159093,0.004285745,642.534296,4205.92294,7,7,1,156.065506,55.36820984,6.466975322,4.031905344,2,1
1588,110.2077619,82.15854469,4,2,185.5856676,0.296937068,0.000626307,641.9326113,4850.747124,4,4,1,114.0930405,23.72571754,6.466039915,3.207843898,2,1
1589,110.2077619,82.15854469,1,1,129.4533718,0.207125395,0.000273147,737.4345738,5115.782263,1,0,0,100.1802368,4.5774827,6.604532505,1.718737546,2,1
1590,110.2077619,82.15854469,0,1,51.12978807,0.081807661,3.51952771420034E-05,976.8076923,5608.929534,0,0,0,88.02196503,0.838062525,6.885313017,0.608712041,2,0
1591,110.2077619,82.15854469,5,1,169.0057221,0.270409155,0.002617027,438.4585834,4483.853466,5,5,1,85.94351959,19.40159035,6.085543477,3.015612856,2,1
1592,110.2077619,82.15854469,0,1,250.3255522,0.400520884,0.000224635,609.1423445,5046.332163,0,0,0,80.44850159,2.204163313,6.413692282,1.164450999,2,0
1593,110.2077619,82.15854469,0,0,69.9409932,0.111905589,0.000520051,586.6718377,4917.750691,0,0,0,38.26153183,0,6.376168693,0,2,0
1594,110.2077619,82.15854469,0,0,35.49711537,0.056795385,0.000642505,610.7457831,4854.281309,0,0,0,39.44300461,52.51409912,6.416316809,3.979945154,2,0
1595,110.2077619,82.15854469,0,0,57.71512854,0.092344206,0.000499785,545.0336538,4834.726375,0,0,0,45.30009079,42.34417725,6.302680611,3.769172375,2,0
1596,110.2077619,82.15854469,0,0,105.4717182,0.168754749,0.000678773,448.486715,4795.8637,0,0,0,46.23839951,0,6.108106298,0,2,0
1597,110.2077619,82.15854469,1,0,146.7164194,0.234746271,0.000799873,393.5124555,4748.827209,1,0,0,42.93466568,28.86989784,5.977650713,3.396851212,2,1
1598,110.2077619,82.15854469,0,0,75.05721673,0.120091547,0.000326228,426.3584229,4833.197886,0,0,0,63.28221893,0,6.057623059,0,2,0
1600,110.2077619,82.15854469,0,0,47.50842484,0.07601348,0.000127864,444.6702509,5094.550414,0,0,0,89.85240936,74.50017548,6.099579331,4.32413498,2,0
1601,110.2077619,82.15854469,0,0,23.19732903,0.037115726,0.000240873,452.1376038,5061.324736,0,0,0,89.96508026,5.29802957061065E-09,6.11619584,5.29802955657609E-09,2,0
1602,110.2077619,82.15854469,0,0,159.8268258,0.255722921,0.000630833,313.854192,4737.58072,0,0,0,80.74339294,209.6904602,5.752109649,5.350390043,2,0
1606,110.2077619,82.15854469,0,0,118.8744713,0.206538243,0.022505289,169.4858612,4219.271151,0,0,0,63.73644638,721.9004517,5.138652368,6.583271525,1,0
1607,110.2077619,82.15854469,2,0,90.77670412,0.145242727,0.003967016,157.1017964,4500.300242,2,0,0,62.00883102,90.10310364,5.063239107,4.511991872,1,1
1608,110.2077619,82.15854469,0,0,156.7588568,0.250814171,0.003152209,150.5558252,4399.895304,0,0,0,69.05653381,316.6109009,5.020954041,5.760827051,1,0
1609,110.2077619,82.15854469,0,0,74.79341061,0.119669457,0.003378061,128.122449,4233.080816,0,0,0,64.72330475,92.47748566,4.860761171,4.537720612,1,0
1610,110.2077619,82.15854469,5,0,465.1831572,0.744293052,0.584332043,51.1257485,4105.613872,5,0,0,53.60159302,877.7504272,3.95365904,6.778500929,1,1
1611,110.2077619,82.15854469,0,0,196.3494402,0.314159104,0.018526165,60.11203814,4163.371219,0,0,0,59.0777626,83.18889618,4.11270887,4.433063038,1,0
1612,110.2077619,82.15854469,2,0,247.5076236,0.396012198,0.012410107,136.5065554,4329.663587,2,0,0,69.57951355,216.8168335,4.923671592,5.383654496,1,1
