species_name,Genus_name,decimalLongitude,decimalLatitude,countryCode,gbifID,family,taxonRank,year,basisOfRecord,datasetName,institutionCode,Lieform,Source,Endemic,,,,,Family ,Number of occurances of each family ,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,84.083279000000005,28.033992000000001,NPL,5036824774,Asteraceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,78.404775000000001,30.138311000000002,IND,5008098786,Asteraceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,87.018536999999995,26.610315000000000,NPL,4028902317,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,84.908630000000002,27.802962999999998,NPL,4096535640,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,79.787318999999997,28.958765000000000,IND,4102860322,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,77.668060999999994,30.434277999999999,IND,4116317744,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,84.201644999999999,27.569500000000001,NPL,4121306412,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,89.878735000000006,27.500741000000001,BTN,5162060301,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,89.877803999999998,27.499372000000001,BTN,5162060438,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,89.877619999999993,27.498677000000001,BTN,5162060485,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,89.877463000000006,27.498858999999999,BTN,5162060488,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,89.878292000000002,27.500526000000001,BTN,5162060371,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,72.314338000000006,34.764434000000001,PAK,4909247055,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,84.083135999999996,28.033901000000000,NPL,4137692283,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,72.359857000000005,34.762428000000000,PAK,4908448701,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,75.333939000000001,33.073993999999999,IND,4906823479,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,75.257463999999999,33.125404000000003,IND,4906823505,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,79.558575000000005,29.443567999999999,IND,4162212270,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,77.922777999999994,30.213007999999999,IND,4954469230,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,77.000684000000007,30.738461000000001,IND,4430506380,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,84.485427999999999,27.582153000000002,NPL,4430727085,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,89.416364999999999,27.428684000000001,BTN,4522444769,Asteraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,92.586799999999997,26.813306999999998,IND,3499475630,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,83.966826999999995,28.200202000000001,NPL,3746978516,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,79.483232000000001,29.015751999999999,IND,3958455527,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,83.432264000000004,27.687025999999999,NPL,3747006518,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,88.298124000000001,27.167418999999999,IND,3958425604,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,78.129874999999998,29.936046999999999,IND,4852387986,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,88.717500000000001,26.509443999999998,IND,3958065512,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,79.067154000000002,29.335502999999999,IND,4091498439,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,79.447710000000001,29.593934999999998,IND,4091539423,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,77.871921999999998,30.341635000000000,IND,3859525005,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,90.572620999999998,27.349800999999999,BTN,5159260665,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NBC,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,89.815428999999995,27.631972000000001,BTN,3955903741,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,88.460919000000004,26.734158999999998,IND,3957292828,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,75.322609000000000,33.043996999999997,IND,4906823506,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,90.690635999999998,27.143799000000001,BTN,3956709960,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,89.873630000000006,27.504736999999999,BTN,3954808816,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,76.121823000000006,31.689933000000000,IND,3954205616,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,72.389849999999996,34.753380999999997,PAK,3912238497,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,89.879902999999999,27.502718000000002,BTN,5109403455,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,89.879232000000002,27.502962000000000,BTN,3999073181,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,79.454203000000007,29.391919999999999,IND,3903363232,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,78.065467999999996,30.318871000000001,IND,4091797467,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,89.879920999999996,27.500129999999999,BTN,3998420235,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,91.386354999999995,27.272731000000000,BTN,5159260602,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NBC,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,82.502617000000001,28.014392999999998,NPL,5109425113,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,91.600188000000003,27.480971000000000,BTN,5159260704,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NBC,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,91.167903999999993,27.261365000000001,BTN,3998724672,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,79.488140999999999,29.022296000000001,IND,3343861422,Asteraceae,SPECIES,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,89.769226000000003,27.694391000000000,BTN,3959224785,Asteraceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,90.663280999999998,27.140478999999999,BTN,5159260664,Asteraceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NBC,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,78.064346999999998,30.319361000000001,IND,3343830421,Asteraceae,SPECIES,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,90.088910999999996,27.189363000000000,BTN,5159261046,Asteraceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NBC,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,79.401776999999996,28.991948000000001,IND,3952644619,Asteraceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,90.691467000000003,27.144558000000000,BTN,3952845528,Asteraceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,79.402135999999999,28.992037000000000,IND,3953197334,Asteraceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parthenium hysterophorus,Parthenium,90.071067999999997,27.183164000000001,BTN,5159260984,Asteraceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NBC,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum conjugatum,Paspalum,95.557677999999996,27.595804999999999,IND,5176524492,Poaceae,SPECIES,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum conjugatum,Paspalum,84.495555999999993,27.572500000000002,NPL,574721244,Poaceae,SPECIES,2004,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum conjugatum,Paspalum,84.250000000000000,27.526940000000000,NPL,2301715478,Poaceae,SPECIES,2004,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum conjugatum,Paspalum,97.925799999999995,27.445799999999998,MMR,1929902762,Poaceae,SPECIES,2001,PRESERVED_SPECIMEN,Vascular plants,NY,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum conjugatum,Paspalum,97.925826999999998,27.445829000000000,MMR,1426126530,Poaceae,SPECIES,2001,PRESERVED_SPECIMEN,NA,CAS,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum conjugatum,Paspalum,97.920000000000002,27.430000000000000,MMR,4042807323,Poaceae,SPECIES,2001,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum conjugatum,Paspalum,87.267702000000000,26.579913000000001,NPL,2301716119,Poaceae,SPECIES,1991,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum conjugatum,Paspalum,93.382529000000005,26.655536999999999,IND,685751742,Poaceae,SPECIES,1985,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora wilsonii,Passiflora,95.329999999999998,29.320000000000000,CHN,2417419084,Passifloraceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora wilsonii,Passiflora,95.329999999999998,29.329999999999998,CHN,4043400658,Passifloraceae,SPECIES,1974,PRESERVED_SPECIMEN,NA,KUN,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora caerulea,Passiflora,83.946218000000002,28.200889000000000,NPL,5140189443,Passifloraceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora foetida,Passiflora,88.470783999999995,26.753845999999999,IND,2976542034,Passifloraceae,SPECIES,2020,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora foetida,Passiflora,84.164559999999994,27.666609999999999,NPL,2268762604,Passifloraceae,SPECIES,2017,PRESERVED_SPECIMEN,NA,TUCH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora foetida,Passiflora,85.172650000000004,27.175689999999999,NPL,2268762832,Passifloraceae,SPECIES,2016,PRESERVED_SPECIMEN,NA,TUCH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora foetida,Passiflora,85.153809999999993,27.179819999999999,NPL,2268762612,Passifloraceae,SPECIES,2015,PRESERVED_SPECIMEN,NA,TUCH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora foetida,Passiflora,80.282601000000000,28.966096000000000,NPL,2301716481,Passifloraceae,SPECIES,2010,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora foetida,Passiflora,82.993161000000001,27.654188000000001,NPL,2301716081,Passifloraceae,SPECIES,2007,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora suberosa,Passiflora,77.973551999999998,30.283498000000002,IND,4416888075,Passifloraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora suberosa,Passiflora,77.974433000000005,30.285482999999999,IND,4442555301,Passifloraceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora siamica,Passiflora,91.250000000000000,26.333333000000000,IND,1257903419,Passifloraceae,SPECIES,NA,PRESERVED_SPECIMEN,Tropicos,ASSAM,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora siamica,Passiflora,92.033332999999999,26.433333000000001,IND,1257903379,Passifloraceae,SPECIES,NA,PRESERVED_SPECIMEN,Tropicos,P,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passiflora siamica,Passiflora,92.500000000000000,26.750000000000000,IND,1257903411,Passifloraceae,SPECIES,NA,PRESERVED_SPECIMEN,Tropicos,ASSAM,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta tomentosa,Pavetta,83.699444000000000,28.402500000000000,NPL,5000601249,Rubiaceae,SPECIES,1994,PRESERVED_SPECIMEN,Tropicos,MO,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta tomentosa,Pavetta,84.579999999999998,27.500000000000000,NPL,1702748162,Rubiaceae,SPECIES,1976,PRESERVED_SPECIMEN,NMNH Extant Biology,US,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta tomentosa,Pavetta,73.250000000000000,33.329999999999998,PAK,615366543,Rubiaceae,SPECIES,NA,OCCURRENCE,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta tomentosa,Pavetta,73.930000000000007,33.530000000000001,PAK,615366545,Rubiaceae,SPECIES,NA,OCCURRENCE,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta tomentosa,Pavetta,75.219999999999999,33.520000000000003,IND,615366546,Rubiaceae,SPECIES,NA,OCCURRENCE,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta tomentosa,Pavetta,75.170000000000002,33.000000000000000,IND,615366547,Rubiaceae,SPECIES,NA,OCCURRENCE,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta tomentosa,Pavetta,74.920000000000002,32.729999999999997,IND,615366548,Rubiaceae,SPECIES,NA,OCCURRENCE,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta australiensis,Pavetta,77.000000000000000,31.000000000000000,IND,2430896352,Rubiaceae,SPECIES,NA,PRESERVED_SPECIMEN,Australia's Virtual Herbarium,HO,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta indica,Pavetta,90.411834999999996,26.914725000000001,BTN,3954562157,Rubiaceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta indica,Pavetta,94.308205000000001,26.991903000000001,IND,3034584292,Rubiaceae,SPECIES,2020,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta indica,Pavetta,87.705920000000006,27.477580000000000,NPL,2515169330,Rubiaceae,SPECIES,1992,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta indica,Pavetta,87.674722000000003,27.467222000000000,NPL,5000600546,Rubiaceae,SPECIES,1992,PRESERVED_SPECIMEN,Tropicos,MO,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta indica,Pavetta,84.450000000000003,27.550000000000001,NPL,1702792233,Rubiaceae,SPECIES,1976,PRESERVED_SPECIMEN,NMNH Extant Biology,US,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pavetta indica,Pavetta,78.329689000000002,30.126456000000001,IND,4029467985,Rubiaceae,SPECIES,1954,PRESERVED_SPECIMEN,NA,BARO,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pecteilis susannae,Pecteilis,95.329999999999998,29.329999999999998,CHN,4045262221,Orchidaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,KUN,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pecteilis gigantea,Pecteilis,73.516999999999996,33.645000000000003,PAK,1057095347,Orchidaceae,SPECIES,1960,PRESERVED_SPECIMEN,NA,NHMUK,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pegia nitida,Pegia,90.590829999999997,27.296133999999999,BTN,2597720920,Anacardiaceae,SPECIES,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pegia nitida,Pegia,95.329999999999998,29.320000000000000,CHN,2417430736,Anacardiaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pegia nitida,Pegia,91.083332999999996,27.283332999999999,BTN,575271575,Anacardiaceae,SPECIES,1979,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pegia nitida,Pegia,91.079999999999998,27.280000000000001,BTN,3350504025,Anacardiaceae,SPECIES,1979,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pegia nitida,Pegia,84.120000000000005,28.390000000000001,NPL,3042971873,Anacardiaceae,SPECIES,NA,HUMAN_OBSERVATION,NA,"Kunming Institute of Bonty, Chinese Academy of Sciences",,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pegia nitida,Pegia,88.629999999999995,27.730000000000000,IND,3042971875,Anacardiaceae,SPECIES,NA,HUMAN_OBSERVATION,NA,"Kunming Institute of Bonty, Chinese Academy of Sciences",,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pegia nitida,Pegia,96.500000000000000,28.083333000000000,IND,4897567489,Anacardiaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,K,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peltophorum pterocarpum,Peltophorum,91.783739999999995,26.162649999999999,IND,4943254114,Fabaceae,SPECIES,2023,HUMAN_OBSERVATION,NA,NCF-India,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peltophorum pterocarpum,Peltophorum,92.641589999999994,27.014550000000000,IND,4943570734,Fabaceae,SPECIES,2023,HUMAN_OBSERVATION,NA,NCF-India,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peltophorum pterocarpum,Peltophorum,88.323560000000001,26.684259999999998,IND,4943231128,Fabaceae,SPECIES,2019,HUMAN_OBSERVATION,NA,NCF-India,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peltophorum pterocarpum,Peltophorum,79.690860000000001,29.020879999999998,IND,4943287558,Fabaceae,SPECIES,2019,HUMAN_OBSERVATION,NA,NCF-India,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peltophorum pterocarpum,Peltophorum,88.439729999999997,26.752120000000001,IND,4943400432,Fabaceae,SPECIES,2019,HUMAN_OBSERVATION,NA,NCF-India,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peltophorum pterocarpum,Peltophorum,92.775490000000005,26.825659000000002,IND,2598664466,Fabaceae,SPECIES,2016,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,91.800748999999996,26.148589999999999,IND,5177283588,Piperaceae,SPECIES,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,91.708592999999993,26.115791999999999,IND,5176853469,Piperaceae,SPECIES,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,79.808389000000005,28.962278000000001,IND,4954401383,Piperaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,87.331288999999998,26.879856000000000,NPL,4952795042,Piperaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,89.735031000000006,26.757420000000000,BTN,4974150539,Piperaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,87.331305000000000,26.879853000000001,NPL,4978466100,Piperaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,90.516846999999999,26.945637000000001,BTN,5062992774,Piperaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,93.978161999999998,26.681073999999999,IND,3889165053,Piperaceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,88.134629000000004,26.651264000000001,NPL,4908221013,Piperaceae,SPECIES,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
